,UID,VRTN_ID,CANDIDATE_EPID,Aspect,value,score,original_score,logit,ITEM_SENTENCE,score_difference,Item,Candidate product
514,235664000000,,2324439793,style_code,['AR5336-XXX'],0.94,0.06,0.88,[TITLE_TXT] NIKE AIR FORCE MAX '93 RETRO MID BARKLEY MENS BASKETBALL SHOES -  MENS SIZE 9 [brand] Nike [style_code] AR5336-XXX [color] Multicolor [department] Men [model] Nike Air Force Max [nickname] Barkley [performance/activity] Basketball [product_line] Nike Air [release_year] 2018 [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top [shoe_width] Standard [theme] Retro [upper_material] Multi-Material [pattern] Solid [customized] No,0.884,https://matchingdashboard.vip.ebay.com/?itemId=235664000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=2324439793
515,235664000000,,2324439793,manufacturer_color,['Multi-Color/Multi-Color'],0.29,0.06,0.01,[TITLE_TXT] NIKE AIR FORCE MAX '93 RETRO MID BARKLEY MENS BASKETBALL SHOES -  MENS SIZE 9 [brand] Nike [color] Multicolor [manufacturer_color] Multi-Color/Multi-Color [department] Men [model] Nike Air Force Max [nickname] Barkley [performance/activity] Basketball [product_line] Nike Air [release_year] 2018 [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top [shoe_width] Standard [theme] Retro [upper_material] Multi-Material [pattern] Solid [customized] No,0.231,https://matchingdashboard.vip.ebay.com/?itemId=235664000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=2324439793
516,235664000000,,2324439793,style,['Sneaker'],0.06,0.06,0,[TITLE_TXT] NIKE AIR FORCE MAX '93 RETRO MID BARKLEY MENS BASKETBALL SHOES -  MENS SIZE 9 [brand] Nike [color] Multicolor [department] Men [model] Nike Air Force Max [nickname] Barkley [performance/activity] Basketball [product_line] Nike Air [release_year] 2018 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top [shoe_width] Standard [theme] Retro [upper_material] Multi-Material [pattern] Solid [customized] No,0.001,https://matchingdashboard.vip.ebay.com/?itemId=235664000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=2324439793
517,235668000000,,14050472084,style_code,['850103-TY1'],0.98,0.3,0.97,[TITLE_TXT] Rare Original 1985 Air Jordan 1 Sneaker Pair 9.5 [brand] Jordan [style_code] 850103-TY1 [color] White [department] Men [model] Air Jordan 1 [product_line] Air Jordan [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [customized] No,0.674,https://matchingdashboard.vip.ebay.com/?itemId=235668000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14050472084
518,235668000000,,14050472084,manufacturer_color,['White/Black-Varsity Red'],0.5,0.3,0.34,[TITLE_TXT] Rare Original 1985 Air Jordan 1 Sneaker Pair 9.5 [brand] Jordan [color] White [manufacturer_color] White/Black-Varsity Red [department] Men [model] Air Jordan 1 [product_line] Air Jordan [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [customized] No,0.192,https://matchingdashboard.vip.ebay.com/?itemId=235668000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14050472084
519,235668000000,,14050472084,nickname,['OG'],0.36,0.3,0.24,[TITLE_TXT] Rare Original 1985 Air Jordan 1 Sneaker Pair 9.5 [brand] Jordan [color] White [department] Men [model] Air Jordan 1 [nickname] OG [product_line] Air Jordan [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [customized] No,0.059,https://matchingdashboard.vip.ebay.com/?itemId=235668000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14050472084
520,235668000000,,14050472084,shoe_shaft_style,['High Top'],0.47,0.3,0.45,[TITLE_TXT] Rare Original 1985 Air Jordan 1 Sneaker Pair 9.5 [brand] Jordan [color] White [department] Men [model] Air Jordan 1 [product_line] Air Jordan [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top [customized] No,0.168,https://matchingdashboard.vip.ebay.com/?itemId=235668000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14050472084
521,235668000000,,14050472084,upper_material,['Leather'],0.32,0.3,0.25,[TITLE_TXT] Rare Original 1985 Air Jordan 1 Sneaker Pair 9.5 [brand] Jordan [color] White [department] Men [model] Air Jordan 1 [product_line] Air Jordan [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Leather [customized] No,0.017,https://matchingdashboard.vip.ebay.com/?itemId=235668000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14050472084
522,235671000000,,28053400846,style_code,['CD5463-101'],0.95,0.2,0.93,[TITLE_TXT] Nike Court Vision Low [brand] Nike [style_code] CD5463-101 [color] White [department] Men [model] Nike Court Vision [nickname] Court Vision [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.752,https://matchingdashboard.vip.ebay.com/?itemId=235671000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=28053400846
523,235671000000,,28053400846,manufacturer_color,['White/White/Black'],0.48,0.2,0.37,[TITLE_TXT] Nike Court Vision Low [brand] Nike [color] White [manufacturer_color] White/White/Black [department] Men [model] Nike Court Vision [nickname] Court Vision [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.285,https://matchingdashboard.vip.ebay.com/?itemId=235671000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=28053400846
524,255817000000,,26056255963,style_code,['Ww577wt'],0.66,0.13,0.93,"[TITLE_TXT] New Balance ""577"" white leather walking shoes. Women's 8.5 2A made in USA [brand] New Balance [style_code] Ww577wt [color] White [department] Women [model] New Balance 577 [nickname] Made In USA [performance/activity] Walking [style] Walking Shoes [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] United States [shoe_width] AA [theme] USA [upper_material] Leather",0.53,https://matchingdashboard.vip.ebay.com/?itemId=255817000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056255963
525,255817000000,,26056255963,manufacturer_color,['White'],0.12,0.13,0.01,"[TITLE_TXT] New Balance ""577"" white leather walking shoes. Women's 8.5 2A made in USA [brand] New Balance [color] White [manufacturer_color] White [department] Women [model] New Balance 577 [nickname] Made In USA [performance/activity] Walking [style] Walking Shoes [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] United States [shoe_width] AA [theme] USA [upper_material] Leather",-0.012,https://matchingdashboard.vip.ebay.com/?itemId=255817000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056255963
526,255817000000,,26056255963,product_line,['New Balance 500 Series'],0.14,0.13,0.02,"[TITLE_TXT] New Balance ""577"" white leather walking shoes. Women's 8.5 2A made in USA [brand] New Balance [color] White [department] Women [model] New Balance 577 [nickname] Made In USA [performance/activity] Walking [product_line] New Balance 500 Series [style] Walking Shoes [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] United States [shoe_width] AA [theme] USA [upper_material] Leather",0.007,https://matchingdashboard.vip.ebay.com/?itemId=255817000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056255963
527,255817000000,,26056255963,release_year,['2020'],0.2,0.13,0.02,"[TITLE_TXT] New Balance ""577"" white leather walking shoes. Women's 8.5 2A made in USA [brand] New Balance [color] White [department] Women [model] New Balance 577 [nickname] Made In USA [performance/activity] Walking [release_year] 2020 [style] Walking Shoes [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] United States [shoe_width] AA [theme] USA [upper_material] Leather",0.064,https://matchingdashboard.vip.ebay.com/?itemId=255817000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056255963
528,255817000000,,26056255963,shoe_shaft_style,['Low Top'],0.12,0.13,0.02,"[TITLE_TXT] New Balance ""577"" white leather walking shoes. Women's 8.5 2A made in USA [brand] New Balance [color] White [department] Women [model] New Balance 577 [nickname] Made In USA [performance/activity] Walking [style] Walking Shoes [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] United States [shoe_shaft_style] Low Top [shoe_width] AA [theme] USA [upper_material] Leather",-0.007,https://matchingdashboard.vip.ebay.com/?itemId=255817000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056255963
529,255880000000,,21057007776,style_code,['DR0176-001'],0.96,0.15,0.95,[TITLE_TXT] jordan point lane size 13 men [brand] Jordan [style_code] DR0176-001 [color] Multicolor [department] Men [model] Jordan Point Lane [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.809,https://matchingdashboard.vip.ebay.com/?itemId=255880000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21057007776
530,255880000000,,21057007776,manufacturer_color,['Particle Grey/Coconut Milk/Grey Fog'],0.92,0.15,0.99,[TITLE_TXT] jordan point lane size 13 men [brand] Jordan [color] Multicolor [manufacturer_color] Particle Grey/Coconut Milk/Grey Fog [department] Men [model] Jordan Point Lane [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.762,https://matchingdashboard.vip.ebay.com/?itemId=255880000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21057007776
531,255880000000,,21057007776,nickname,['Particle Grey'],0.79,0.15,0.9,[TITLE_TXT] jordan point lane size 13 men [brand] Jordan [color] Multicolor [department] Men [model] Jordan Point Lane [nickname] Particle Grey [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.636,https://matchingdashboard.vip.ebay.com/?itemId=255880000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21057007776
532,255880000000,,21057007776,product_line,['Jordan Point Lane'],0.16,0.15,0.17,[TITLE_TXT] jordan point lane size 13 men [brand] Jordan [color] Multicolor [department] Men [model] Jordan Point Lane [product_line] Jordan Point Lane [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.009,https://matchingdashboard.vip.ebay.com/?itemId=255880000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21057007776
533,255880000000,,21057007776,upper_material,['Canvas'],0.27,0.15,0.25,[TITLE_TXT] jordan point lane size 13 men [brand] Jordan [color] Multicolor [department] Men [model] Jordan Point Lane [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Canvas,0.119,https://matchingdashboard.vip.ebay.com/?itemId=255880000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21057007776
534,256185959356,556165142135,12053386338,manufacturer_color,['Black/White'],0.2,0.23,0.16,"[TITLE_TXT] Vans Atwood Black White Canvas Mens Skate Trainers Shoes Black White 9 UK 43 EU 10 US [brand] VANS [style_code] No [color] Black White [manufacturer_color] Black/White [department] Men [model] Atwood [nickname] White Canvas [performance/activity] Beach, Baseball, Basketball [product_line] VANS Atwood [release_year] 2021 [silhouette] Air Jordan 13 Retro UNC [style] Sneaker [type] Athletic [year_manufactured] 2022 [leaf_categ_id] 15709 [closure] Lace Up [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Colorful, Classic [upper_material] Canvas [pattern] No Pattern [insole_material] Fabric [occasion] Casual [outsole_material] Rubber [customized] No",-0.036,https://matchingdashboard.vip.ebay.com/?itemId=256185959356&var=556165142135,https://matchingdashboard.vip.ebay.com/getProduct?epid=12053386338
535,256327114014,556524976970,27062796667,manufacturer_color,['Black/Black/Metallic Gold'],0.88,0.54,0.75,[TITLE_TXT] FB8894-001 Nike Dunk Low Jumbo Anthracite Bronzeen Black (Men's) 7.5 [brand] Nike [style_code] FB8894-001 [color] Black [manufacturer_color] Black/Black/Metallic Gold [department] Men [model] Nike Dunk Low [nickname] Anthracite [product_line] Nike Dunk [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [customized] No,0.342,https://matchingdashboard.vip.ebay.com/?itemId=256327114014&var=556524976970,https://matchingdashboard.vip.ebay.com/getProduct?epid=27062796667
536,256327114014,556524976970,27062796667,upper_material,['Leather'],0.56,0.54,0.13,[TITLE_TXT] FB8894-001 Nike Dunk Low Jumbo Anthracite Bronzeen Black (Men's) 7.5 [brand] Nike [style_code] FB8894-001 [color] Black [department] Men [model] Nike Dunk Low [nickname] Anthracite [product_line] Nike Dunk [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [upper_material] Leather [customized] No,0.022,https://matchingdashboard.vip.ebay.com/?itemId=256327114014&var=556524976970,https://matchingdashboard.vip.ebay.com/getProduct?epid=27062796667
537,256446000000,,4062249278,style_code,['L47419900'],0.97,0.16,0.97,[TITLE_TXT] Hidden NY x Salomon XT-4 [brand] Salomon [style_code] L47419900 [color] Green [department] Men [model] Salomon XT 4 [product_line] Salomon X [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.803,https://matchingdashboard.vip.ebay.com/?itemId=256446000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=4062249278
538,256446000000,,4062249278,manufacturer_color,['Lily Pad/Dark Earth/Lemon'],0.89,0.16,0.78,[TITLE_TXT] Hidden NY x Salomon XT-4 [brand] Salomon [color] Green [manufacturer_color] Lily Pad/Dark Earth/Lemon [department] Men [model] Salomon XT 4 [product_line] Salomon X [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.722,https://matchingdashboard.vip.ebay.com/?itemId=256446000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=4062249278
539,256446000000,,4062249278,nickname,['Amsterdam Forest'],0.49,0.16,0.2,[TITLE_TXT] Hidden NY x Salomon XT-4 [brand] Salomon [color] Green [department] Men [model] Salomon XT 4 [nickname] Amsterdam Forest [product_line] Salomon X [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.321,https://matchingdashboard.vip.ebay.com/?itemId=256446000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=4062249278
540,256446000000,,4062249278,upper_material,['Synthetic'],0.15,0.16,0.06,[TITLE_TXT] Hidden NY x Salomon XT-4 [brand] Salomon [color] Green [department] Men [model] Salomon XT 4 [product_line] Salomon X [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Synthetic,-0.016,https://matchingdashboard.vip.ebay.com/?itemId=256446000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=4062249278
541,256479000000,,4053383979,manufacturer_color,['White/Red'],0.06,0.07,0,"[TITLE_TXT] DOLCE AND GABBANA SNEAKERS PORTAFINO SHOES D&G DG SZ 13 BUT FITS 14 US AUTHENTIC [brand] Dolce&Gabbana [style_code] Cs1802aw113 [color] White Red [manufacturer_color] White/Red [department] Men [model] Dolce&Gabbana Portofino [performance/activity] Shopping, Driving, Dance, Party, School, Walking, Gym & Training, Celebration, Birthday, Nightclub / Clubbing [product_line] Portofino Two-Tone [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Italy [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Dance, Vacation, Preppy, Colorful, Italian, Birthday, High End Luxury Haute Fashion, Photoshoot, Happy, Rock, Holiday, Motorcycle, Fun, Celebrity, Going Out, Designer, Clubwear, Tattoo, Disco, Logo, Special Occasion, Money, Royal, Modern, Retro, Metal [upper_material] Leather [insole_material] Leather [occasion] Activewear, Casual",-0.012,https://matchingdashboard.vip.ebay.com/?itemId=256479000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=4053383979
542,256479000000,,4053383979,nickname,['White Red'],0.07,0.07,0,"[TITLE_TXT] DOLCE AND GABBANA SNEAKERS PORTAFINO SHOES D&G DG SZ 13 BUT FITS 14 US AUTHENTIC [brand] Dolce&Gabbana [style_code] Cs1802aw113 [color] White Red [department] Men [model] Dolce&Gabbana Portofino [nickname] White Red [performance/activity] Shopping, Driving, Dance, Party, School, Walking, Gym & Training, Celebration, Birthday, Nightclub / Clubbing [product_line] Portofino Two-Tone [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Italy [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Dance, Vacation, Preppy, Colorful, Italian, Birthday, High End Luxury Haute Fashion, Photoshoot, Happy, Rock, Holiday, Motorcycle, Fun, Celebrity, Going Out, Designer, Clubwear, Tattoo, Disco, Logo, Special Occasion, Money, Royal, Modern, Retro, Metal [upper_material] Leather [insole_material] Leather [occasion] Activewear, Casual",0,https://matchingdashboard.vip.ebay.com/?itemId=256479000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=4053383979
543,256512000000,,21053398187,style_code,['AR0459'],0.93,0.15,0.98,"[TITLE_TXT] New Reebok Club C 1985 TV Men’s Tennis White Shoes US 10.5 [brand] Reebok [style_code] AR0459 [color] White [department] Men [model] Reebok Club C 85 [performance/activity] Tennis [product_line] Reebok Club C [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Vietnam [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Classic [upper_material] Leather [pattern] Solid [occasion] Casual, Activewear [outsole_material] Leather [customized] No",0.787,https://matchingdashboard.vip.ebay.com/?itemId=256512000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21053398187
544,256512000000,,21053398187,manufacturer_color,['White/Royal/Gum'],0.39,0.15,0.39,"[TITLE_TXT] New Reebok Club C 1985 TV Men’s Tennis White Shoes US 10.5 [brand] Reebok [color] White [manufacturer_color] White/Royal/Gum [department] Men [model] Reebok Club C 85 [performance/activity] Tennis [product_line] Reebok Club C [release_year] 1985 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Vietnam [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Classic [upper_material] Leather [pattern] Solid [occasion] Casual, Activewear [outsole_material] Leather [customized] No",0.249,https://matchingdashboard.vip.ebay.com/?itemId=256512000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21053398187
